,datetime,sensor_val,Air_Temp,Solar_radiation,humidity,Precipitation Intensity mm/h,Total Precipitation Millimeters,TAN,Nitrite,Nitrate,Water_temp,pH,takeout_kg,biomass_kg,ideal_biomass_kg,biomass_kg_1day,biomass_kg_3day
161,2021-06-19 02:54:05,19718,26.8,1,86,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.68,34.51,0.0,0.0
162,2021-06-19 03:09:08,15049,26.9,0,87,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.74,34.57,0.0,0.0
163,2021-06-19 03:29:12,14736,26.8,1,87,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.77,34.6,0.0,0.0
164,2021-06-19 03:44:15,18431,26.9,0,87,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.83,34.66,0.0,0.0
165,2021-06-19 03:59:18,11387,27.0,0,87,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.86,34.69,0.0,0.0
166,2021-06-19 04:14:21,18451,27.0,0,88,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.87,34.7,0.0,0.0
167,2021-06-19 04:29:24,13336,27.0,0,88,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.91,34.74,0.0,0.0
168,2021-06-19 04:49:28,21146,26.9,0,87,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.92,34.75,0.0,0.0
169,2021-06-19 05:04:31,16437,26.9,0,87,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.95,34.78,0.0,0.0
170,2021-06-19 05:19:34,19683,27.0,0,86,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.96,34.79,0.0,0.0
171,2021-06-19 05:34:37,18413,27.0,0,85,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.97,34.8,0.0,0.0
172,2021-06-19 05:49:40,15316,27.0,0,85,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.98,34.81,0.0,0.0
173,2021-06-19 06:04:43,18151,26.9,0,85,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,34.99,34.82,0.0,0.0
174,2021-06-19 06:19:46,19757,26.7,0,86,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.0,34.83,0.0,0.0
175,2021-06-19 06:34:49,13952,26.5,0,87,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.03,34.86,0.0,0.0
176,2021-06-19 06:49:52,17867,26.5,1,88,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.07,34.9,0.0,0.0
177,2021-06-19 07:04:55,18585,26.5,1,88,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.13,34.96,0.0,0.0
178,2021-06-19 07:19:58,24304,26.5,1,88,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.19,35.02,0.0,0.0
179,2021-06-19 07:35:01,15525,26.6,0,89,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.25,35.08,0.0,0.0
180,2021-06-19 07:50:04,19286,26.6,0,89,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.29,35.12,0.0,0.0
181,2021-06-19 08:05:07,18891,26.5,0,89,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.34,35.17,0.0,0.0
182,2021-06-19 08:20:10,22498,26.6,0,89,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.37,35.19,0.0,0.0
183,2021-06-19 08:35:13,20484,26.6,1,89,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.41,35.24,0.0,0.0
184,2021-06-19 08:50:16,17278,26.6,1,88,0.0,0.0,0.0,0.124,7.3,28.1,7.99,0.0,35.47,35.29,0.0,0.0
