,Unnamed: 0,datetime,sensor_val,Air_Temp,Solar_radiation,humidity,Precipitation Intensity mm/h,Total Precipitation Millimeters,TAN,Nitrite,Nitrate,Water_temp,pH,takeout_kg,biomass_kg,ideal_biomass_kg,biomass_kg_1day,biomass_kg_3day,biomass_kg_day
817,817,2021-11-19 23:21:00,16933,24.2,0,81,0.0,14.0,0.0,0.113,8.6,22.3,8.13,0.0,37.23,37.56,0.0,0.0,0
818,818,2021-11-19 23:36:03,15668,24.1,0,82,0.0,14.0,0.0,0.113,8.6,22.3,8.13,0.0,37.24,37.57,0.0,0.0,0
819,819,2021-11-19 23:51:06,19886,24.0,1,82,0.0,9.33,0.0,0.113,8.6,22.2,8.13,0.0,37.27,37.6,0.0,0.0,0
820,820,2021-11-20 00:06:09,19401,24.0,0,83,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.33,37.66,0.0,0.0,0
821,821,2021-11-20 00:21:12,21009,24.0,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.34,37.67,0.0,0.0,0
822,822,2021-11-20 00:36:16,15161,24.1,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.35,37.68,0.0,0.0,0
823,823,2021-11-20 00:51:19,19308,24.1,0,80,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.36,37.69,0.0,0.0,0
824,824,2021-11-20 01:06:22,14377,24.1,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.37,37.7,0.0,0.0,0
825,825,2021-11-20 01:21:25,22772,24.1,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.38,37.71,0.0,0.0,0
826,826,2021-11-20 01:36:28,16428,24.1,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.39,37.72,0.0,0.0,0
827,827,2021-11-20 01:51:31,21794,24.1,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.4,37.73,0.0,0.0,0
828,828,2021-11-20 02:06:34,19778,24.0,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.41,37.74,0.0,0.0,0
829,829,2021-11-20 02:21:37,21240,24.0,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.42,37.75,0.0,0.0,0
830,830,2021-11-20 02:41:41,17680,24.0,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.43,37.76,0.0,0.0,0
831,831,2021-11-20 02:56:44,21274,24.1,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.44,37.77,0.0,0.0,0
832,832,2021-11-20 03:11:47,15408,24.1,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.45,37.78,0.0,0.0,0
833,833,2021-11-20 03:26:50,15334,24.1,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.46,37.79,0.0,0.0,0
834,834,2021-11-20 03:41:53,12537,24.2,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.47,37.8,0.0,0.0,0
835,835,2021-11-20 03:56:56,19709,24.2,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.48,37.81,0.0,0.0,0
836,836,2021-11-20 04:11:59,21624,24.2,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.49,37.82,0.0,0.0,0
837,837,2021-11-20 04:27:02,20826,24.2,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.5,37.83,0.0,0.0,0
838,838,2021-11-20 04:42:05,19450,24.1,0,82,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.51,37.84,0.0,0.0,0
839,839,2021-11-20 04:57:08,18820,24.2,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.52,37.85,0.0,0.0,0
840,840,2021-11-20 05:12:11,18265,24.1,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.53,37.86,0.0,0.0,0
841,841,2021-11-20 05:27:14,13718,24.1,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.54,37.87,0.0,0.0,0
842,842,2021-11-20 05:42:17,17158,24.0,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.55,37.88,0.0,0.0,0
843,843,2021-11-20 05:57:20,19603,23.9,0,78,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.56,37.89,0.0,0.0,0
844,844,2021-11-20 06:12:23,16947,23.9,0,78,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.57,37.9,0.0,0.0,0
845,845,2021-11-20 06:27:26,18586,23.8,0,77,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.58,37.91,0.0,0.0,0
846,846,2021-11-20 06:42:29,18859,23.9,0,77,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.59,37.92,0.0,0.0,0
847,847,2021-11-20 06:57:32,20440,23.8,0,78,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.6,37.93,0.0,0.0,0
848,848,2021-11-20 07:12:35,15334,23.8,0,78,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.61,37.94,0.0,0.0,0
849,849,2021-11-20 07:27:38,19902,23.8,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.62,37.95,0.0,0.0,0
850,850,2021-11-20 07:42:41,20857,23.8,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.63,37.96,0.0,0.0,0
851,851,2021-11-20 07:57:44,21224,23.9,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.64,37.97,0.0,0.0,0
852,852,2021-11-20 08:12:47,17729,23.9,0,80,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.65,37.98,0.0,0.0,0
853,853,2021-11-20 08:27:50,24148,24.0,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.66,37.99,0.0,0.0,0
854,854,2021-11-20 08:42:53,19169,23.9,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.67,38.0,0.0,0.0,0
855,855,2021-11-20 08:57:56,16720,23.9,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.67,38.01,0.0,0.0,0
856,856,2021-11-20 09:12:59,16054,23.9,0,80,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.68,38.02,0.0,0.0,0
857,857,2021-11-20 09:28:02,18204,23.9,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.69,38.03,0.0,0.0,0
858,858,2021-11-20 09:43:05,13311,23.9,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.7,38.04,0.0,0.0,0
859,859,2021-11-20 09:58:08,20071,24.0,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.73,38.06,0.0,0.0,0
860,860,2021-11-20 10:13:12,14550,24.1,0,80,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.74,38.07,37.74,0.0,0
861,861,2021-11-20 10:28:14,18699,24.1,0,80,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.75,38.08,0.0,0.0,0
862,862,2021-11-20 10:43:17,20351,24.2,0,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.76,38.09,0.0,0.0,0
863,863,2021-11-20 10:58:21,15252,24.2,0,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.77,38.1,0.0,0.0,0
864,864,2021-11-20 11:13:24,21496,24.1,5,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.8,38.13,0.0,0.0,0
865,865,2021-11-20 11:28:27,18791,24.2,21,78,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.85,38.18,0.0,0.0,0
866,866,2021-11-20 11:43:30,20566,24.3,54,78,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.91,38.24,0.0,0.0,0
867,867,2021-11-20 11:58:33,17256,24.4,75,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,37.97,38.31,0.0,0.0,0
868,868,2021-11-20 12:13:37,18564,24.5,128,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,38.04,38.37,0.0,0.0,0
869,869,2021-11-20 12:28:39,19216,24.7,172,77,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,38.11,38.45,0.0,0.0,0
870,870,2021-11-20 12:43:43,19653,25.0,322,77,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,38.19,38.52,0.0,0.0,0
871,871,2021-11-20 12:58:47,18198,25.0,277,79,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,38.28,38.62,0.0,0.0,0
872,872,2021-11-20 13:13:49,18954,24.6,170,80,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,38.37,38.7,0.0,0.0,0
873,873,2021-11-20 13:28:53,16308,24.2,118,81,0.0,0.0,0.0,0.113,8.6,22.1,8.13,0.0,38.44,38.78,0.0,0.0,0
874,874,2021-11-20 13:43:56,18793,23.1,71,86,0.07,0.07,0.0,0.113,8.6,22.1,8.13,0.0,38.51,38.85,0.0,0.0,0
875,875,2021-11-20 13:58:58,14652,23.0,142,87,0.4,0.4,0.0,0.113,8.6,22.1,8.13,0.0,38.58,38.92,0.0,0.0,0
876,876,2021-11-20 14:14:02,17781,23.9,301,82,0.4,0.4,0.0,0.113,8.6,22.1,8.13,0.0,38.65,38.99,0.0,0.0,0
877,877,2021-11-20 14:29:05,19617,24.6,405,80,0.4,0.4,0.0,0.113,8.6,22.1,8.13,0.0,38.74,39.08,0.0,0.0,0
878,878,2021-11-20 14:44:08,20228,24.8,358,79,0.33,0.4,0.0,0.113,8.6,22.1,8.13,0.0,38.83,39.17,0.0,0.0,0
879,879,2021-11-20 14:59:11,20863,24.6,362,82,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,38.93,39.27,0.0,0.0,0
880,880,2021-11-20 15:14:14,16711,24.5,349,82,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.02,39.36,0.0,0.0,0
881,881,2021-11-20 15:29:17,15226,24.7,575,81,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.11,39.45,0.0,0.0,0
882,882,2021-11-20 15:44:20,17377,25.4,538,78,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.21,39.55,0.0,0.0,0
883,883,2021-11-20 15:59:23,16633,25.2,419,79,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.31,39.65,0.0,0.0,0
884,884,2021-11-20 16:14:26,17444,25.1,384,79,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.41,39.75,0.0,0.0,0
885,885,2021-11-20 16:29:29,22286,25.3,538,78,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.5,39.84,0.0,0.0,0
886,886,2021-11-20 16:44:32,17295,25.1,461,78,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.6,39.94,0.0,0.0,0
887,887,2021-11-20 16:59:35,19712,25.2,427,78,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.69,40.04,0.0,0.0,0
888,888,2021-11-20 17:14:38,21286,25.1,398,79,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.79,40.13,0.0,0.0,0
889,889,2021-11-20 17:29:41,19617,25.0,375,79,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.88,40.23,0.0,0.0,0
890,890,2021-11-20 17:44:44,19614,24.9,366,80,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,39.97,40.32,0.0,0.0,0
891,891,2021-11-20 17:59:47,19506,24.8,403,81,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.06,40.41,0.0,0.0,0
892,892,2021-11-20 18:14:50,17640,24.6,308,82,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.15,40.5,0.0,0.0,0
893,893,2021-11-20 18:29:53,16389,24.3,287,82,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.24,40.59,0.0,0.0,0
894,894,2021-11-20 18:44:56,24143,24.1,236,84,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.33,40.67,0.0,0.0,0
895,895,2021-11-20 18:59:59,21364,24.5,254,81,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.41,40.76,0.0,0.0,0
896,896,2021-11-20 19:15:02,16823,24.5,186,81,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.49,40.84,0.0,0.0,0
897,897,2021-11-20 19:30:05,23325,24.4,163,81,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.56,40.91,0.0,0.0,0
898,898,2021-11-20 19:45:08,20254,24.4,120,81,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.63,40.99,0.0,0.0,0
899,899,2021-11-20 20:00:11,18992,24.1,74,82,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.7,41.05,0.0,0.0,0
900,900,2021-11-20 20:15:14,20384,24.1,67,82,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.76,41.12,0.0,0.0,0
901,901,2021-11-20 20:30:17,19870,24.0,19,81,0.0,0.4,0.0,0.113,8.6,22.1,8.13,0.0,40.82,41.18,0.0,0.0,0
902,902,2021-11-20 20:45:20,18712,23.4,26,85,0.13,0.53,0.0,0.113,8.6,22.1,8.13,0.0,40.88,41.23,0.0,0.0,0
903,903,2021-11-20 21:00:23,21389,22.2,15,90,0.93,1.33,0.0,0.113,8.6,22.1,8.13,0.0,40.94,41.29,0.0,0.0,0
904,904,2021-11-20 21:15:28,20994,22.5,19,88,1.13,1.53,0.0,0.113,8.6,22.1,8.13,0.0,40.99,41.34,0.0,0.0,0
905,905,2021-11-20 21:30:29,16679,22.9,20,86,1.2,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.05,41.4,0.0,0.0,0
906,906,2021-11-20 21:45:32,18935,23.2,7,85,1.07,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.1,41.45,0.0,0.0,0
907,907,2021-11-20 22:00:35,23483,23.5,1,84,0.27,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.15,41.51,0.0,0.0,0
908,908,2021-11-20 22:15:38,20385,23.6,0,84,0.07,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.21,41.56,0.0,0.0,0
909,909,2021-11-20 22:30:41,19676,23.6,0,83,0.0,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.25,41.6,0.0,0.0,0
910,910,2021-11-20 22:45:44,18626,23.8,0,83,0.0,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.27,41.62,0.0,0.0,0
911,911,2021-11-20 23:00:47,16807,23.9,0,82,0.0,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.28,41.63,0.0,0.0,0
912,912,2021-11-20 23:15:50,20897,23.9,0,82,0.0,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.29,41.64,0.0,0.0,0
913,913,2021-11-20 23:30:53,21349,23.8,0,82,0.0,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.3,41.65,0.0,0.0,0
914,914,2021-11-20 23:45:56,21132,23.9,0,82,0.0,1.6,0.0,0.113,8.6,22.1,8.13,0.0,41.3,41.66,0.0,0.0,0
915,915,2021-11-21 00:00:59,18872,24.0,0,82,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.31,41.67,0.0,0.0,0
916,916,2021-11-21 00:16:02,24081,24.0,0,82,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.32,41.68,0.0,0.0,0
917,917,2021-11-21 00:31:05,25004,24.0,0,81,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.33,41.69,0.0,0.0,0
918,918,2021-11-21 00:46:08,22995,24.0,0,81,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.34,41.7,0.0,0.0,0
919,919,2021-11-21 01:01:11,22872,24.0,0,81,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.35,41.7,0.0,0.0,0
920,920,2021-11-21 01:16:14,23578,23.9,0,82,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.36,41.71,0.0,0.0,0
921,921,2021-11-21 01:31:17,23586,23.9,0,83,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.37,41.72,0.0,0.0,0
922,922,2021-11-21 01:46:20,20286,24.0,0,82,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.38,41.73,0.0,0.0,0
923,923,2021-11-21 02:01:23,25414,24.0,0,82,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.38,41.74,0.0,0.0,0
924,924,2021-11-21 02:16:26,21291,23.8,0,83,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.39,41.75,0.0,0.0,0
925,925,2021-11-21 02:31:29,17333,23.6,0,84,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.4,41.76,0.0,0.0,0
926,926,2021-11-21 02:46:32,19777,23.1,0,87,0.0,0.0,0.0,0.113,8.6,24.1,8.13,0.0,41.43,41.78,0.0,0.0,0
927,927,2021-11-21 03:01:35,20446,22.9,1,87,0.2,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.43,41.79,0.0,0.0,0
928,928,2021-11-21 03:16:38,21480,23.2,1,85,0.2,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.47,41.83,0.0,0.0,0
929,929,2021-11-21 03:31:41,17287,23.7,0,83,0.2,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.52,41.88,0.0,0.0,0
930,930,2021-11-21 03:46:44,20519,23.9,0,83,0.2,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.53,41.89,0.0,0.0,0
931,931,2021-11-21 04:01:47,20055,23.9,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.54,41.9,0.0,0.0,0
932,932,2021-11-21 04:16:50,18302,23.9,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.55,41.91,0.0,0.0,0
933,933,2021-11-21 04:31:53,17216,23.9,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.56,41.92,0.0,0.0,0
934,934,2021-11-21 04:46:56,19437,24.0,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.57,41.93,0.0,0.0,0
935,935,2021-11-21 05:01:59,23494,24.0,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.58,41.94,0.0,0.0,0
936,936,2021-11-21 05:17:02,23448,24.0,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.59,41.94,0.0,0.0,0
937,937,2021-11-21 05:32:05,20680,24.0,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.6,41.95,0.0,0.0,0
938,938,2021-11-21 05:47:08,18773,24.0,0,82,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.6,41.96,0.0,0.0,0
939,939,2021-11-21 06:02:11,23118,23.5,0,85,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.61,41.97,0.0,0.0,0
940,940,2021-11-21 06:17:14,21932,23.3,0,87,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.62,41.98,0.0,0.0,0
941,941,2021-11-21 06:32:17,24280,23.5,0,86,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.65,42.0,0.0,0.0,0
942,942,2021-11-21 06:47:20,20989,23.8,0,84,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.65,42.01,0.0,0.0,0
943,943,2021-11-21 07:02:23,19772,24.0,0,83,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.68,42.04,0.0,0.0,0
944,944,2021-11-21 07:17:26,26736,23.8,0,84,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.7,42.06,0.0,0.0,0
945,945,2021-11-21 07:32:29,19195,23.4,0,86,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.71,42.07,0.0,0.0,0
946,946,2021-11-21 07:47:32,20751,23.7,0,85,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.73,42.09,0.0,0.0,0
947,947,2021-11-21 08:02:35,18761,23.7,0,84,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.76,42.11,0.0,0.0,0
948,948,2021-11-21 08:17:38,19003,23.8,0,85,0.0,0.2,0.0,0.113,8.6,24.1,8.13,0.0,41.77,42.12,0.0,0.0,0
949,949,2021-11-21 08:37:42,25881,22.9,1,89,0.2,0.4,0.0,0.113,8.6,24.1,8.13,0.0,41.79,42.15,0.0,0.0,0
950,950,2021-11-21 08:52:45,18588,23.2,2,87,0.2,0.4,0.0,0.113,8.6,24.1,8.13,0.0,41.83,42.18,0.0,0.0,0
951,951,2021-11-21 09:07:48,24064,23.5,1,87,0.2,0.4,0.0,0.113,8.6,24.1,8.13,0.0,41.88,42.24,0.0,0.0,0
952,952,2021-11-21 09:22:51,18921,22.8,0,91,0.33,0.6,0.0,0.113,8.6,24.1,8.13,0.0,41.92,42.27,0.0,0.0,0
953,953,2021-11-21 09:37:54,23062,22.6,0,91,0.4,0.8,0.0,0.113,8.6,24.1,8.13,0.0,41.92,42.28,0.0,0.0,0
954,954,2021-11-21 09:52:57,19932,22.2,0,92,1.33,1.8,0.0,0.113,8.6,24.1,8.13,0.0,41.95,42.31,0.0,0.0,0
955,955,2021-11-21 10:08:00,23576,22.4,1,92,2.53,2.93,0.0,0.113,8.6,24.1,8.13,0.0,41.96,42.32,41.96,41.96,0
956,956,2021-11-21 10:23:03,21244,22.5,2,91,2.4,3.0,0.0,0.113,8.6,24.1,8.13,0.0,41.99,42.35,0.0,0.0,0
957,957,2021-11-21 10:38:06,18202,22.7,2,90,2.2,3.0,0.0,0.113,8.6,24.1,8.13,0.0,42.05,42.4,0.0,0.0,0
958,958,2021-11-21 10:53:09,20984,22.9,1,89,1.27,3.0,0.0,0.113,8.6,24.1,8.13,0.0,42.1,42.46,0.0,0.0,0
959,959,2021-11-21 11:08:12,22530,23.0,2,89,0.07,3.0,0.0,0.113,8.6,24.1,8.13,0.0,42.15,42.51,0.0,0.0,0
960,960,2021-11-21 11:23:15,20983,23.0,7,88,0.0,3.0,0.0,0.113,8.6,24.1,8.13,0.0,42.2,42.56,0.0,0.0,0
961,961,2021-11-21 11:38:18,17932,23.2,8,88,0.0,3.0,0.0,0.113,8.6,24.1,8.13,0.0,42.25,42.61,0.0,0.0,0
962,962,2021-11-21 11:53:21,21268,23.4,9,89,0.0,3.0,0.0,0.113,8.6,24.1,8.13,0.0,42.31,42.67,0.0,0.0,0
963,963,2021-11-21 12:08:24,21529,23.1,6,89,0.0,3.0,0.0,0.113,8.6,24.1,8.13,0.0,42.36,42.72,0.0,0.0,0
964,964,2021-11-21 12:23:27,21294,22.4,7,92,0.53,3.53,0.0,0.113,8.6,24.1,8.13,0.0,42.41,42.77,0.0,0.0,0
965,965,2021-11-21 12:38:30,24896,22.5,12,93,1.4,4.4,0.0,0.113,8.6,24.1,8.13,0.0,42.46,42.82,0.0,0.0,0
966,966,2021-11-21 12:53:33,18841,22.6,42,92,2.07,5.07,0.0,0.113,8.6,24.1,8.13,0.0,42.51,42.88,0.0,0.0,0
967,967,2021-11-21 13:08:36,17458,22.7,49,91,2.27,5.27,0.0,0.113,8.6,24.1,8.13,0.0,42.57,42.93,0.0,0.0,0
968,968,2021-11-21 13:23:39,21864,22.4,103,92,2.07,5.6,0.0,0.113,8.6,24.1,8.13,0.0,42.63,42.99,0.0,0.0,0
969,969,2021-11-21 13:38:42,20591,22.6,170,93,1.33,5.8,0.0,0.113,8.6,24.1,8.13,0.0,42.69,43.05,0.0,0.0,0
970,970,2021-11-21 13:53:45,18255,22.2,93,93,2.73,7.87,0.0,0.113,8.6,24.1,8.13,0.0,42.76,43.12,0.0,0.0,0
971,971,2021-11-21 14:08:48,19664,22.6,181,93,3.13,8.4,0.0,0.113,8.6,24.1,8.13,0.0,42.82,43.18,0.0,0.0,0
972,972,2021-11-21 14:23:51,26261,22.9,56,93,2.8,8.4,0.0,0.113,8.6,24.1,8.13,0.0,42.89,43.25,0.0,0.0,0
973,973,2021-11-21 14:38:54,24427,22.9,96,93,2.67,8.4,0.0,0.113,8.6,24.1,8.13,0.0,42.95,43.31,0.0,0.0,0
974,974,2021-11-21 14:53:57,21682,23.1,104,91,0.6,8.4,0.0,0.113,8.6,24.1,8.13,0.0,43.01,43.37,0.0,0.0,0
975,975,2021-11-21 15:09:00,27007,23.3,70,91,0.0,8.4,0.0,0.113,8.6,24.1,8.13,0.0,43.07,43.43,0.0,0.0,0
976,976,2021-11-21 15:24:03,22415,23.3,51,91,0.07,8.6,0.0,0.113,8.6,24.1,8.13,0.0,43.13,43.49,0.0,0.0,0
977,977,2021-11-21 15:39:06,21455,21.9,23,93,5.67,14.6,0.0,0.113,8.6,24.1,8.13,0.0,43.18,43.55,0.0,0.0,0
978,978,2021-11-21 15:54:09,21552,21.4,21,94,12.93,21.4,0.0,0.113,8.6,24.1,8.13,0.0,43.24,43.6,0.0,0.0,0
979,979,2021-11-21 16:09:12,25097,22.0,15,95,17.0,25.87,0.0,0.113,8.6,24.1,8.13,0.0,43.29,43.65,0.0,0.0,0
980,980,2021-11-21 16:24:15,21118,22.2,16,95,24.33,33.07,0.0,0.113,8.6,24.1,8.13,0.0,43.34,43.71,0.0,0.0,0
981,981,2021-11-21 16:39:18,18110,22.4,14,95,20.93,35.53,0.0,0.113,8.6,24.1,8.13,0.0,43.39,43.76,0.0,0.0,0
982,982,2021-11-21 16:54:21,19369,22.5,12,94,16.6,38.0,0.0,0.113,8.6,24.1,8.13,0.0,43.44,43.81,0.0,0.0,0
983,983,2021-11-21 17:09:24,24372,22.6,9,94,12.93,38.87,0.0,0.113,8.6,24.1,8.13,0.0,43.5,43.86,0.0,0.0,0
984,984,2021-11-21 17:24:27,17949,22.7,12,94,6.53,39.6,0.0,0.113,8.6,24.1,8.13,0.0,43.55,43.91,0.0,0.0,0
985,985,2021-11-21 17:39:30,21714,22.7,6,94,4.07,39.6,0.0,0.113,8.6,24.1,8.13,0.0,43.6,43.96,0.0,0.0,0
986,986,2021-11-21 17:54:33,24123,22.6,10,94,3.13,41.13,0.0,0.113,8.6,24.1,8.13,0.0,43.65,44.02,0.0,0.0,0
987,987,2021-11-21 18:09:36,18571,22.6,12,94,2.87,41.67,0.0,0.113,8.6,24.1,8.13,0.0,43.7,44.07,0.0,0.0,0
988,988,2021-11-21 18:24:39,19031,22.5,15,93,2.2,41.8,0.0,0.113,8.6,24.1,8.13,0.0,43.75,44.12,0.0,0.0,0
989,989,2021-11-21 18:39:42,21670,22.4,20,94,2.6,42.27,0.0,0.113,8.6,24.1,8.13,0.0,43.8,44.17,0.0,0.0,0
990,990,2021-11-21 18:54:45,21057,22.4,18,94,1.73,42.87,0.0,0.113,8.6,24.1,8.13,0.0,43.85,44.22,0.0,0.0,0
991,991,2021-11-21 19:09:51,23404,22.1,21,94,1.6,43.27,0.0,0.113,8.6,24.1,8.13,0.0,43.91,44.27,0.0,0.0,0
992,992,2021-11-21 19:24:52,24055,22.3,27,94,1.6,43.4,0.0,0.113,8.6,24.1,8.13,0.0,43.96,44.33,0.0,0.0,0
993,993,2021-11-21 19:39:55,18363,22.6,67,95,1.2,43.4,0.0,0.113,8.6,24.1,8.13,0.0,44.01,44.38,0.0,0.0,0
